,Length (s),Trajectory Path
5570,36930,038/Trajectory/Unlabelled/20090716053929.csv
5571,21576,038/Trajectory/Unlabelled/20090717053438.csv
5572,4650,038/Trajectory/Unlabelled/20090718043013.csv
5573,21608,038/Trajectory/Unlabelled/20090718083524.csv
5574,3355,038/Trajectory/Unlabelled/20090719040838.csv
5575,19936,038/Trajectory/Unlabelled/20090720080933.csv
5576,60399,038/Trajectory/Unlabelled/20090723012633.csv
5577,7053,039/Trajectory/Unlabelled/20090211095938.csv
5578,17936,039/Trajectory/Unlabelled/20090211234407.csv
5579,35808,039/Trajectory/Unlabelled/20090212235659.csv
5580,31667,039/Trajectory/Unlabelled/20090214022959.csv
5581,18583,039/Trajectory/Unlabelled/20090215061356.csv
5582,1005,039/Trajectory/Unlabelled/20090216000234.csv
5583,2895,039/Trajectory/Unlabelled/20090216121155.csv
5584,1870,039/Trajectory/Unlabelled/20090217105807.csv
5585,1675,039/Trajectory/Unlabelled/20090217235801.csv
5586,585,039/Trajectory/Unlabelled/20090218235208.csv
5587,1725,039/Trajectory/Unlabelled/20090219000203.csv
5588,1805,039/Trajectory/Unlabelled/20090219233859.csv
5589,1365,039/Trajectory/Unlabelled/20090220105604.csv
5590,41208,039/Trajectory/Unlabelled/20090221021401.csv
5591,15266,039/Trajectory/Unlabelled/20090222043105.csv
5592,400,039/Trajectory/Unlabelled/20090222234400.csv
5593,17891,039/Trajectory/Unlabelled/20090222235045.csv
5594,1015,039/Trajectory/Unlabelled/20090223105500.csv
5595,4245,039/Trajectory/Unlabelled/20090223234106.csv
5596,2875,039/Trajectory/Unlabelled/20090224105637.csv
5597,1390,039/Trajectory/Unlabelled/20090224235532.csv
5598,720,039/Trajectory/Unlabelled/20090225111429.csv
5599,44660,039/Trajectory/Unlabelled/20090225235913.csv
5600,19288,039/Trajectory/Unlabelled/20090226235608.csv
5601,32143,039/Trajectory/Unlabelled/20090228044808.csv
5602,24329,039/Trajectory/Unlabelled/20090301042929.csv
5603,17897,039/Trajectory/Unlabelled/20090302000131.csv
5604,1949,039/Trajectory/Unlabelled/20090302110933.csv
5605,18281,039/Trajectory/Unlabelled/20090303000138.csv
5606,25063,039/Trajectory/Unlabelled/20090304043933.csv
5607,1095,039/Trajectory/Unlabelled/20090305000038.csv
5608,1000,039/Trajectory/Unlabelled/20090305110905.csv
5609,48980,039/Trajectory/Unlabelled/20090305234807.csv
5610,8281,039/Trajectory/Unlabelled/20090307044453.csv
5611,37139,039/Trajectory/Unlabelled/20090308040907.csv
5612,14685,039/Trajectory/Unlabelled/20090308235036.csv
5613,5042,039/Trajectory/Unlabelled/20090309102904.csv
5614,16309,039/Trajectory/Unlabelled/20090310001218.csv
5615,2267,039/Trajectory/Unlabelled/20090310105636.csv
5616,40831,039/Trajectory/Unlabelled/20090311000638.csv
5617,39376,039/Trajectory/Unlabelled/20090312000404.csv
5618,49836,039/Trajectory/Unlabelled/20090313000224.csv
5619,11355,039/Trajectory/Unlabelled/20090314023534.csv
5620,5675,039/Trajectory/Unlabelled/20090314122405.csv
5621,29433,039/Trajectory/Unlabelled/20090315014004.csv
5622,1170,039/Trajectory/Unlabelled/20090316000205.csv
5623,1110,039/Trajectory/Unlabelled/20090316105602.csv
5624,1015,039/Trajectory/Unlabelled/20090317112907.csv
5625,18010,039/Trajectory/Unlabelled/20090317234155.csv
5626,42355,039/Trajectory/Unlabelled/20090318235410.csv
5627,43979,039/Trajectory/Unlabelled/20090320000059.csv
5628,16555,039/Trajectory/Unlabelled/20090321050936.csv
5629,8067,039/Trajectory/Unlabelled/20090322040154.csv
5630,1265,039/Trajectory/Unlabelled/20090322135723.csv
5631,6130,039/Trajectory/Unlabelled/20090323095436.csv
5632,3690,039/Trajectory/Unlabelled/20090323234936.csv
5633,715,039/Trajectory/Unlabelled/20090324131238.csv
5634,17507,039/Trajectory/Unlabelled/20090324235156.csv
5635,3595,039/Trajectory/Unlabelled/20090325235637.csv
5636,36858,039/Trajectory/Unlabelled/20090402042458.csv
5637,495,039/Trajectory/Unlabelled/20090403103136.csv
5638,21811,039/Trajectory/Unlabelled/20090405022100.csv
5639,50777,039/Trajectory/Unlabelled/20090408001235.csv
5640,9340,039/Trajectory/Unlabelled/20090409095158.csv
5641,43000,039/Trajectory/Unlabelled/20090410000206.csv
5642,766,039/Trajectory/Unlabelled/20090411055833.csv
5643,3990,039/Trajectory/Unlabelled/20090411125901.csv
5644,9114,039/Trajectory/Unlabelled/20090412013500.csv
5645,1140,039/Trajectory/Unlabelled/20090413235804.csv
5646,12525,039/Trajectory/Unlabelled/20090414094741.csv
5647,720,039/Trajectory/Unlabelled/20090415000507.csv
5648,7019,039/Trajectory/Unlabelled/20090415095423.csv
5649,870,039/Trajectory/Unlabelled/20090416000407.csv
5650,8317,039/Trajectory/Unlabelled/20090416095538.csv
5651,1330,039/Trajectory/Unlabelled/20090417000206.csv
5652,11508,039/Trajectory/Unlabelled/20090417095431.csv
5653,11140,039/Trajectory/Unlabelled/20090418032737.csv
5654,1924,039/Trajectory/Unlabelled/20090418152008.csv
5655,726,039/Trajectory/Unlabelled/20090419024751.csv
5656,6380,039/Trajectory/Unlabelled/20090419092923.csv
5657,3480,039/Trajectory/Unlabelled/20090420000429.csv
5658,7526,039/Trajectory/Unlabelled/20090420094519.csv
5659,9562,039/Trajectory/Unlabelled/20090422095355.csv
5660,4535,039/Trajectory/Unlabelled/20090423103404.csv
5661,3492,039/Trajectory/Unlabelled/20090424000626.csv
5662,39158,039/Trajectory/Unlabelled/20090427001034.csv
5663,1915,039/Trajectory/Unlabelled/20090427111800.csv
5664,61804,039/Trajectory/Unlabelled/20090428000953.csv
5665,18341,039/Trajectory/Unlabelled/20090429003027.csv
5666,8710,039/Trajectory/Unlabelled/20090429054926.csv
5667,56782,039/Trajectory/Unlabelled/20090429235428.csv
5668,41411,039/Trajectory/Unlabelled/20090501030935.csv
5669,440,039/Trajectory/Unlabelled/20090502001837.csv
5670,555,039/Trajectory/Unlabelled/20090502044228.csv
5671,7825,039/Trajectory/Unlabelled/20090502073659.csv
5672,160,039/Trajectory/Unlabelled/20090503043359.csv
5673,36977,039/Trajectory/Unlabelled/20090503043644.csv
5674,22127,039/Trajectory/Unlabelled/20090503233753.csv
5675,8240,039/Trajectory/Unlabelled/20090504094800.csv
5676,45600,039/Trajectory/Unlabelled/20090504222225.csv
5677,12297,039/Trajectory/Unlabelled/20090505111045.csv
5678,4680,039/Trajectory/Unlabelled/20090505233730.csv
5679,20675,039/Trajectory/Unlabelled/20090506005532.csv
5680,250,039/Trajectory/Unlabelled/20090506064012.csv
5681,8915,039/Trajectory/Unlabelled/20090506094243.csv
5682,42360,039/Trajectory/Unlabelled/20090506232134.csv
5683,22880,039/Trajectory/Unlabelled/20090507111501.csv
5684,4030,039/Trajectory/Unlabelled/20090508001318.csv
5685,39515,039/Trajectory/Unlabelled/20090508012031.csv
5686,24663,039/Trajectory/Unlabelled/20090509003003.csv
5687,67451,039/Trajectory/Unlabelled/20090509094054.csv
5688,330,039/Trajectory/Unlabelled/20090510042508.csv
5689,34790,039/Trajectory/Unlabelled/20090510231637.csv
5690,16135,039/Trajectory/Unlabelled/20090511094404.csv
5691,4301,039/Trajectory/Unlabelled/20090511235533.csv
5692,7262,039/Trajectory/Unlabelled/20090512094838.csv
5693,3800,039/Trajectory/Unlabelled/20090513000055.csv
5694,8290,039/Trajectory/Unlabelled/20090513095935.csv
5695,4305,039/Trajectory/Unlabelled/20090513235730.csv
5696,19275,039/Trajectory/Unlabelled/20090514100638.csv
5697,1825,039/Trajectory/Unlabelled/20090514235937.csv
5698,6895,039/Trajectory/Unlabelled/20090515110206.csv
5699,5865,039/Trajectory/Unlabelled/20090516010241.csv
5700,6685,039/Trajectory/Unlabelled/20090517133030.csv
5701,1940,039/Trajectory/Unlabelled/20090517235831.csv
5702,6136,039/Trajectory/Unlabelled/20090518115327.csv
5703,4230,039/Trajectory/Unlabelled/20090519000102.csv
5704,1350,039/Trajectory/Unlabelled/20090519111520.csv
5705,48457,039/Trajectory/Unlabelled/20090520001401.csv
5706,3622,039/Trajectory/Unlabelled/20090521000859.csv
5707,786,039/Trajectory/Unlabelled/20090521112857.csv
5708,4095,039/Trajectory/Unlabelled/20090521235705.csv
5709,10260,039/Trajectory/Unlabelled/20090522095254.csv
5710,21070,039/Trajectory/Unlabelled/20090523055255.csv
5711,17340,039/Trajectory/Unlabelled/20090524071723.csv
5712,4225,039/Trajectory/Unlabelled/20090524235831.csv
5713,20465,039/Trajectory/Unlabelled/20090525100505.csv
5714,16463,039/Trajectory/Unlabelled/20090527000404.csv
5715,29945,039/Trajectory/Unlabelled/20090527043829.csv
5716,16281,039/Trajectory/Unlabelled/20090528004407.csv
5717,2620,039/Trajectory/Unlabelled/20090528054040.csv
5718,9576,039/Trajectory/Unlabelled/20090529002536.csv
5719,32050,039/Trajectory/Unlabelled/20090529030517.csv
5720,5205,039/Trajectory/Unlabelled/20090530071234.csv
5721,14791,039/Trajectory/Unlabelled/20090530111835.csv
5722,40026,039/Trajectory/Unlabelled/20090530225707.csv
5723,3453,039/Trajectory/Unlabelled/20090531104806.csv
5724,4545,039/Trajectory/Unlabelled/20090601000428.csv
5725,11140,039/Trajectory/Unlabelled/20090601063429.csv
5726,8100,039/Trajectory/Unlabelled/20090601095636.csv
5727,4340,039/Trajectory/Unlabelled/20090601235534.csv
5728,8160,039/Trajectory/Unlabelled/20090602032323.csv
5729,11546,039/Trajectory/Unlabelled/20090602094533.csv
5730,38490,039/Trajectory/Unlabelled/20090602230235.csv
5731,11385,039/Trajectory/Unlabelled/20090603094410.csv
5732,39120,039/Trajectory/Unlabelled/20090603225402.csv
5733,17150,039/Trajectory/Unlabelled/20090604094605.csv
5734,4771,039/Trajectory/Unlabelled/20090605000103.csv
5735,33320,039/Trajectory/Unlabelled/20090605012039.csv
5736,14935,039/Trajectory/Unlabelled/20090605104229.csv
5737,38190,039/Trajectory/Unlabelled/20090606001606.csv
5738,6745,039/Trajectory/Unlabelled/20090606120200.csv
5739,38613,039/Trajectory/Unlabelled/20090607000129.csv
5740,7820,039/Trajectory/Unlabelled/20090607112608.csv
5741,4395,039/Trajectory/Unlabelled/20090608001121.csv
5742,40895,039/Trajectory/Unlabelled/20090608014436.csv
5743,3965,039/Trajectory/Unlabelled/20090608135406.csv
5744,40660,039/Trajectory/Unlabelled/20090608225736.csv
5745,5624,039/Trajectory/Unlabelled/20090610102838.csv
5746,39073,039/Trajectory/Unlabelled/20090610230023.csv
5747,10966,039/Trajectory/Unlabelled/20090611095140.csv
5748,4170,039/Trajectory/Unlabelled/20090612000513.csv
5749,8440,039/Trajectory/Unlabelled/20090612112705.csv
5750,39635,039/Trajectory/Unlabelled/20090613040756.csv
5751,990,039/Trajectory/Unlabelled/20090614114654.csv
5752,1095,039/Trajectory/Unlabelled/20090615000438.csv
5753,2976,039/Trajectory/Unlabelled/20090615094738.csv
5754,4785,039/Trajectory/Unlabelled/20090616000719.csv
5755,16292,039/Trajectory/Unlabelled/20090616094433.csv
5756,4120,039/Trajectory/Unlabelled/20090617000200.csv
5757,13412,039/Trajectory/Unlabelled/20090617095205.csv
5758,7091,039/Trajectory/Unlabelled/20090617232821.csv
5759,11650,039/Trajectory/Unlabelled/20090618103325.csv
5760,15475,039/Trajectory/Unlabelled/20090619094325.csv
5761,20420,039/Trajectory/Unlabelled/20090619230550.csv
5762,590,039/Trajectory/Unlabelled/20090620115005.csv
5763,27480,039/Trajectory/Unlabelled/20090621070937.csv
5764,4180,039/Trajectory/Unlabelled/20090622000238.csv
5765,14976,039/Trajectory/Unlabelled/20090622095036.csv
5766,14440,039/Trajectory/Unlabelled/20090623095056.csv
5767,4320,039/Trajectory/Unlabelled/20090624000338.csv
5768,9735,039/Trajectory/Unlabelled/20090624094458.csv
5769,4750,039/Trajectory/Unlabelled/20090625000532.csv
5770,10835,039/Trajectory/Unlabelled/20090625094635.csv
5771,4430,039/Trajectory/Unlabelled/20090626000538.csv
5772,5630,039/Trajectory/Unlabelled/20090626110001.csv
5773,31616,039/Trajectory/Unlabelled/20090626211826.csv
5774,38063,039/Trajectory/Unlabelled/20090628034817.csv
5775,4550,039/Trajectory/Unlabelled/20090628234328.csv
5776,8725,039/Trajectory/Unlabelled/20090629094605.csv
5777,2210,039/Trajectory/Unlabelled/20090630000205.csv
5778,9574,039/Trajectory/Unlabelled/20090630094433.csv
5779,4360,039/Trajectory/Unlabelled/20090701000224.csv
5780,16581,039/Trajectory/Unlabelled/20090701093936.csv
5781,4495,039/Trajectory/Unlabelled/20090702000204.csv
5782,2940,039/Trajectory/Unlabelled/20090702103027.csv
5783,15160,039/Trajectory/Unlabelled/20090703093804.csv
5784,3545,039/Trajectory/Unlabelled/20090704024525.csv
5785,6565,039/Trajectory/Unlabelled/20090704132701.csv
5786,3390,039/Trajectory/Unlabelled/20090705053006.csv
5787,30,039/Trajectory/Unlabelled/20090706111652.csv
5788,5805,039/Trajectory/Unlabelled/20090706111727.csv
5789,2310,039/Trajectory/Unlabelled/20090706233342.csv
5790,1095,039/Trajectory/Unlabelled/20090707113005.csv
5791,1370,039/Trajectory/Unlabelled/20090707235526.csv
5792,5518,039/Trajectory/Unlabelled/20090708103301.csv
5793,2320,039/Trajectory/Unlabelled/20090708233906.csv
5794,7808,039/Trajectory/Unlabelled/20090709102054.csv
5795,4710,039/Trajectory/Unlabelled/20090709234004.csv
5796,9405,039/Trajectory/Unlabelled/20090710094259.csv
5797,37368,039/Trajectory/Unlabelled/20090711043552.csv
5798,2235,039/Trajectory/Unlabelled/20090712041628.csv
5799,1273,039/Trajectory/Unlabelled/20090712234404.csv
5800,2053,039/Trajectory/Unlabelled/20090713113106.csv
5801,4525,039/Trajectory/Unlabelled/20090713235707.csv
5802,1190,039/Trajectory/Unlabelled/20090714114356.csv
5803,4575,039/Trajectory/Unlabelled/20090714233956.csv
5804,25825,040/Trajectory/Unlabelled/20090209043406.csv
5805,17110,040/Trajectory/Unlabelled/20090210093929.csv
5806,3528,040/Trajectory/Unlabelled/20090213051231.csv
5807,500,040/Trajectory/Unlabelled/20090214121407.csv
5808,13888,040/Trajectory/Unlabelled/20090215054029.csv
5809,561,040/Trajectory/Unlabelled/20090217083427.csv
5810,10833,040/Trajectory/Unlabelled/20090217084353.csv
5811,25130,040/Trajectory/Unlabelled/20090220081505.csv
5812,2100,040/Trajectory/Unlabelled/20090221041335.csv
5813,4740,040/Trajectory/Unlabelled/20090224121655.csv
5814,14345,040/Trajectory/Unlabelled/20090307042631.csv
5815,17344,040/Trajectory/Unlabelled/20090309043823.csv
5816,45952,040/Trajectory/Unlabelled/20090310010908.csv
5817,15240,040/Trajectory/Unlabelled/20090312084000.csv
5818,13760,040/Trajectory/Unlabelled/20090315090037.csv
5819,66596,040/Trajectory/Unlabelled/20090323064956.csv
5820,41580,040/Trajectory/Unlabelled/20090324130629.csv
5821,42560,040/Trajectory/Unlabelled/20090325130728.csv
5822,3133,040/Trajectory/Unlabelled/20090407112309.csv
5823,1455,040/Trajectory/Unlabelled/20090408232806.csv
5824,4145,040/Trajectory/Unlabelled/20090410135206.csv
5825,3440,040/Trajectory/Unlabelled/20090411023301.csv
5826,16675,040/Trajectory/Unlabelled/20090411093955.csv
5827,27765,040/Trajectory/Unlabelled/20090412022730.csv
5828,38178,040/Trajectory/Unlabelled/20090504041203.csv
5829,49846,040/Trajectory/Unlabelled/20090513103136.csv
5830,7280,040/Trajectory/Unlabelled/20090516081601.csv
5831,15316,041/Trajectory/Unlabelled/20090213034806.csv
5832,2053,041/Trajectory/Unlabelled/20090213101319.csv
5833,1657,041/Trajectory/Unlabelled/20090213130600.csv
5834,9609,041/Trajectory/Unlabelled/20090214031953.csv
5835,4932,041/Trajectory/Unlabelled/20090214075526.csv
5836,1237,041/Trajectory/Unlabelled/20090215042216.csv
5837,221,041/Trajectory/Unlabelled/20090215100910.csv
5838,237,041/Trajectory/Unlabelled/20090215110358.csv
5839,2139,041/Trajectory/Unlabelled/20090215222836.csv
5840,9612,041/Trajectory/Unlabelled/20090216001617.csv
5841,3870,041/Trajectory/Unlabelled/20090216035823.csv
5842,2932,041/Trajectory/Unlabelled/20090216051556.csv
5843,4460,041/Trajectory/Unlabelled/20090216063453.csv
5844,9124,041/Trajectory/Unlabelled/20090216080002.csv
5845,10668,041/Trajectory/Unlabelled/20090216221838.csv
5846,15621,041/Trajectory/Unlabelled/20090217081400.csv
5847,4457,041/Trajectory/Unlabelled/20090218035308.csv
5848,7320,041/Trajectory/Unlabelled/20090218074552.csv
5849,7394,041/Trajectory/Unlabelled/20090218212659.csv
5850,4571,041/Trajectory/Unlabelled/20090219003135.csv
5851,3950,041/Trajectory/Unlabelled/20090219020835.csv
5852,1250,041/Trajectory/Unlabelled/20090219053902.csv
5853,1362,041/Trajectory/Unlabelled/20090219064141.csv
5854,1367,041/Trajectory/Unlabelled/20090219091726.csv
5855,1997,041/Trajectory/Unlabelled/20090219222238.csv
5856,5299,041/Trajectory/Unlabelled/20090220060720.csv
5857,11108,041/Trajectory/Unlabelled/20090220092933.csv
5858,2338,041/Trajectory/Unlabelled/20090220123727.csv
5859,1982,041/Trajectory/Unlabelled/20090220134151.csv
5860,2299,041/Trajectory/Unlabelled/20090221061840.csv
5861,11905,041/Trajectory/Unlabelled/20090221074707.csv
5862,5391,041/Trajectory/Unlabelled/20090221222917.csv
5863,2262,041/Trajectory/Unlabelled/20090222025602.csv
5864,1409,041/Trajectory/Unlabelled/20090222040916.csv
5865,983,041/Trajectory/Unlabelled/20090222050243.csv
5866,1467,041/Trajectory/Unlabelled/20090222054225.csv
5867,2676,041/Trajectory/Unlabelled/20090222065652.csv
5868,1322,041/Trajectory/Unlabelled/20090222074418.csv
5869,283,041/Trajectory/Unlabelled/20090222082114.csv
5870,2837,041/Trajectory/Unlabelled/20090222093450.csv
5871,2019,041/Trajectory/Unlabelled/20090222223334.csv
5872,4634,041/Trajectory/Unlabelled/20090222233151.csv
5873,4419,041/Trajectory/Unlabelled/20090223031132.csv
5874,2543,041/Trajectory/Unlabelled/20090223074838.csv
5875,1008,041/Trajectory/Unlabelled/20090223093448.csv
5876,17,041/Trajectory/Unlabelled/20090223104628.csv
5877,199,041/Trajectory/Unlabelled/20090223222833.csv
5878,1467,041/Trajectory/Unlabelled/20090223223159.csv
5879,3985,041/Trajectory/Unlabelled/20090224001116.csv
5880,1437,041/Trajectory/Unlabelled/20090224013758.csv
5881,4181,041/Trajectory/Unlabelled/20090224020744.csv
5882,2450,041/Trajectory/Unlabelled/20090224032519.csv
5883,2251,041/Trajectory/Unlabelled/20090224062302.csv
5884,381,041/Trajectory/Unlabelled/20090224081139.csv
5885,7633,041/Trajectory/Unlabelled/20090224081912.csv
5886,2135,041/Trajectory/Unlabelled/20090224223351.csv
5887,347,041/Trajectory/Unlabelled/20090224234106.csv
5888,1637,041/Trajectory/Unlabelled/20090225041846.csv
5889,259,041/Trajectory/Unlabelled/20090225044614.csv
5890,3241,041/Trajectory/Unlabelled/20090225054150.csv
5891,2613,041/Trajectory/Unlabelled/20090225072001.csv
5892,6564,041/Trajectory/Unlabelled/20090225101721.csv
5893,1621,041/Trajectory/Unlabelled/20090225223736.csv
5894,1926,041/Trajectory/Unlabelled/20090226005048.csv
5895,1210,041/Trajectory/Unlabelled/20090226014341.csv
5896,257,041/Trajectory/Unlabelled/20090226021143.csv
5897,2331,041/Trajectory/Unlabelled/20090226021610.csv
5898,1683,041/Trajectory/Unlabelled/20090226052436.csv
5899,4951,041/Trajectory/Unlabelled/20090226063935.csv
5900,5869,041/Trajectory/Unlabelled/20090226092425.csv
5901,1202,041/Trajectory/Unlabelled/20090226223249.csv
5902,663,041/Trajectory/Unlabelled/20090227000354.csv
5903,1040,041/Trajectory/Unlabelled/20090227002808.csv
5904,37,041/Trajectory/Unlabelled/20090227010821.csv
5905,2964,041/Trajectory/Unlabelled/20090227011746.csv
5906,1617,041/Trajectory/Unlabelled/20090227040433.csv
5907,5179,041/Trajectory/Unlabelled/20090227045645.csv
5908,142,041/Trajectory/Unlabelled/20090227094642.csv
5909,1182,041/Trajectory/Unlabelled/20090227100016.csv
5910,3156,041/Trajectory/Unlabelled/20090227131030.csv
5911,2038,041/Trajectory/Unlabelled/20090228030141.csv
5912,1862,041/Trajectory/Unlabelled/20090228113619.csv
5913,7630,041/Trajectory/Unlabelled/20090302002114.csv
5914,624,041/Trajectory/Unlabelled/20090302041217.csv
5915,5606,041/Trajectory/Unlabelled/20090302050055.csv
5916,13160,041/Trajectory/Unlabelled/20090302065832.csv
